daily_pnl,date,cum_daily_pnl
437.4783924,13-11-2013 05:30,507.7399824
485.5973249,14-11-2013 05:30,555.8589149
496.5804699,18-11-2013 05:30,566.8420599
490.1144189,19-11-2013 05:30,560.3760089
516.4415312,20-11-2013 05:30,586.7031212
487.3982043,21-11-2013 05:30,557.6597943
487.8088558,22-11-2013 05:30,558.0704458
505.9657751,25-11-2013 05:30,576.2273651
522.302671,26-11-2013 05:30,592.564261
516.4017423,27-11-2013 05:30,586.6633323
558.220448,28-11-2013 05:30,628.482038
569.3377183,29-11-2013 05:30,639.5993083
607.6627578,02-12-2013 05:30,677.9243478
611.6715557,03-12-2013 05:30,681.9331457
602.34438,04-12-2013 05:30,672.60597
595.0376043,05-12-2013 05:30,665.2991943
592.3396412,06-12-2013 05:30,662.6012312
591.3494082,09-12-2013 05:30,661.6109982
571.4131366,10-12-2013 05:30,641.6747266
569.8511791,11-12-2013 05:30,640.1127691
570.4438494,12-12-2013 05:30,640.7054394
551.7725428,13-12-2013 05:30,622.0341328
588.7354514,16-12-2013 05:30,658.9970414
623.8744314,17-12-2013 05:30,694.1360214
694.053051,18-12-2013 05:30,764.314641
706.5046891,19-12-2013 05:30,776.7662791
758.5768439,20-12-2013 05:30,828.8384339
778.56065,23-12-2013 05:30,848.82224
790.1409219,24-12-2013 05:30,860.4025119
816.3665473,26-12-2013 05:30,886.6281373
794.4950467,27-12-2013 05:30,864.7566367
781.731579,30-12-2013 05:30,851.993169
0,01-01-2014 05:30,851.9932
-32.25945144,02-01-2014 05:30,819.7337486
-10.59986019,03-01-2014 05:30,841.3933398
-5.999152378,06-01-2014 05:30,845.9940476
-7.642483798,07-01-2014 05:30,844.3507162
-7.409001095,08-01-2014 05:30,844.5841989
-19.58598574,09-01-2014 05:30,832.4072143
-28.11380775,10-01-2014 05:30,823.8793922
-7.525401725,13-01-2014 05:30,844.4677983
-5.717082168,14-01-2014 05:30,846.2761178
-7.266582911,15-01-2014 05:30,844.7266171
-7.035409096,16-01-2014 05:30,844.9577909
-56.65663513,17-01-2014 05:30,795.3365649
-30.16773157,20-01-2014 05:30,821.8254684
-3.880573796,21-01-2014 05:30,848.1126262
5.142727018,22-01-2014 05:30,857.135927
11.88178871,23-01-2014 05:30,863.8749887
-22.55717652,24-01-2014 05:30,829.4360235
-76.24350861,27-01-2014 05:30,775.7496914
-78.19378751,28-01-2014 05:30,773.7994125
-66.10832652,29-01-2014 05:30,785.8848735
-96.59299636,30-01-2014 05:30,755.4002036
-63.970067,31-01-2014 05:30,788.023133
-75.63482619,03-02-2014 05:30,776.3583738
-73.49949222,04-02-2014 05:30,778.4937078
-55.85468592,05-02-2014 05:30,796.1385141
-35.77483978,06-02-2014 05:30,816.2183602
-28.62499565,07-02-2014 05:30,823.3682044
-17.96818475,10-02-2014 05:30,834.0250152
-3.12811178,11-02-2014 05:30,848.8650882
3.380434818,12-02-2014 05:30,855.3736348
-2.003020698,13-02-2014 05:30,849.9901793
8.137517714,14-02-2014 05:30,860.1307177
11.1893171,17-02-2014 05:30,863.1825171
18.92059207,18-02-2014 05:30,870.9137921
17.76583303,19-02-2014 05:30,869.759033
10.67639141,20-02-2014 05:30,862.6695914
29.89900741,21-02-2014 05:30,881.8922074
30.54045852,24-02-2014 05:30,882.5336585
40.81806275,25-02-2014 05:30,892.8112628
47.65397006,26-02-2014 05:30,899.6471701
62.70898506,28-02-2014 05:30,914.7021851
79.2168611,03-03-2014 05:30,931.2100611
98.40166266,04-03-2014 05:30,950.3948627
129.7965818,05-03-2014 05:30,981.7897818
148.7768386,06-03-2014 05:30,1000.770039
102.6911254,07-03-2014 05:30,954.6843254
100.5231439,10-03-2014 05:30,952.5163439
95.33020289,11-03-2014 05:30,947.3234029
105.9248232,12-03-2014 05:30,957.9180232
102.98472,13-03-2014 05:30,954.97792
91.3598426,14-03-2014 05:30,943.3530426
98.24564288,18-03-2014 05:30,950.2388429
109.8684327,19-03-2014 05:30,961.8616327
113.7399685,20-03-2014 05:30,965.7331685
130.3188385,21-03-2014 05:30,982.3120385
144.0052641,22-03-2014 05:30,995.9984641
124.7864862,24-03-2014 05:30,976.7796862
123.4842485,25-03-2014 05:30,975.4774485
122.8759793,26-03-2014 05:30,974.8691793
131.3489248,27-03-2014 05:30,983.3421248
124.2186677,28-03-2014 05:30,976.2118677
125.3861143,31-03-2014 05:30,977.3793143
131.1898002,01-04-2014 05:30,983.1830002
163.2637234,02-04-2014 05:30,1015.256923
157.1443015,03-04-2014 05:30,1009.137502
173.4421121,04-04-2014 05:30,1025.435312
171.9923871,07-04-2014 05:30,1023.985587
170.5408946,09-04-2014 05:30,1022.534095
152.3453562,10-04-2014 05:30,1004.338556
160.8074439,11-04-2014 05:30,1012.800644
146.183038,15-04-2014 05:30,998.176238
130.8579889,16-04-2014 05:30,982.8511889
150.5882449,17-04-2014 05:30,1002.581445
180.5683823,21-04-2014 05:30,1032.561582
186.0971766,22-04-2014 05:30,1038.090377
219.4139041,23-04-2014 05:30,1071.407104
209.7291518,25-04-2014 05:30,1061.722352
236.6786416,28-04-2014 05:30,1088.671842
228.9280596,29-04-2014 05:30,1080.92126
200.3286337,30-04-2014 05:30,1052.321834
207.6194033,02-05-2014 05:30,1059.612603
174.595673,05-05-2014 05:30,1026.588873
179.3647898,06-05-2014 05:30,1031.35799
163.4813228,07-05-2014 05:30,1015.474523
166.3260911,08-05-2014 05:30,1018.319291
176.3684294,09-05-2014 05:30,1028.361629
188.3566099,12-05-2014 05:30,1040.34981
194.2585387,13-05-2014 05:30,1046.251739
205.9222729,14-05-2014 05:30,1057.915473
213.1800755,15-05-2014 05:30,1065.173275
177.9907414,16-05-2014 05:30,1029.983941
156.4808826,19-05-2014 05:30,1008.474083
187.1402923,20-05-2014 05:30,1039.133492
235.0522348,21-05-2014 05:30,1087.045435
263.6812313,22-05-2014 05:30,1115.674431
278.2315578,23-05-2014 05:30,1130.224758
255.4336988,26-05-2014 05:30,1107.426899
267.4627291,27-05-2014 05:30,1119.455929
292.7593471,28-05-2014 05:30,1144.752547
263.8029132,29-05-2014 05:30,1115.796113
282.6393812,30-05-2014 05:30,1134.632581
300.3371623,02-06-2014 05:30,1152.330362
317.9322729,03-06-2014 05:30,1169.925473
351.0651757,04-06-2014 05:30,1203.058376
377.4360115,05-06-2014 05:30,1229.429212
425.8106569,06-06-2014 05:30,1277.803857
438.6655156,09-06-2014 05:30,1290.658716
445.5533465,10-06-2014 05:30,1297.546547
451.2766702,11-06-2014 05:30,1303.26987
470.3291044,12-06-2014 05:30,1322.322304
462.1246651,13-06-2014 05:30,1314.117865
482.6723871,16-06-2014 05:30,1334.665587
529.6487272,17-06-2014 05:30,1381.641927
520.7980708,18-06-2014 05:30,1372.791271
538.0304172,19-06-2014 05:30,1390.023617
574.8398905,20-06-2014 05:30,1426.83309
617.4245867,23-06-2014 05:30,1469.417787
648.064148,24-06-2014 05:30,1500.057348
644.1374307,25-06-2014 05:30,1496.130631
654.7873026,26-06-2014 05:30,1506.780503
670.4294701,27-06-2014 05:30,1522.42267
720.9974767,30-06-2014 05:30,1572.990677
0,30-06-2014 05:30,1572.991
10.3692448,01-07-2014 05:30,1583.360245
46.78674954,02-07-2014 05:30,1619.77775
53.77085549,03-07-2014 05:30,1626.761855
67.41798327,04-07-2014 05:30,1640.408983
88.98397064,07-07-2014 05:30,1661.974971
4.655423684,08-07-2014 05:30,1577.646424
-42.73417184,09-07-2014 05:30,1530.256828
-27.04675984,10-07-2014 05:30,1545.94424
-78.85803526,11-07-2014 05:30,1494.132965
-87.71982293,14-07-2014 05:30,1485.271177
-29.14731949,15-07-2014 05:30,1543.843681
22.33650105,16-07-2014 05:30,1595.327501
57.96053628,17-07-2014 05:30,1630.951536
44.91541229,18-07-2014 05:30,1617.906412
80.90241139,21-07-2014 05:30,1653.893411
64.07496167,22-07-2014 05:30,1637.065962
43.74005838,23-07-2014 05:30,1616.731058
51.10509798,24-07-2014 05:30,1624.096098
0.810896933,25-07-2014 05:30,1573.801897
-17.96938843,28-07-2014 05:30,1555.021612
-19.13824677,30-07-2014 05:30,1553.852753
-3.560092083,31-07-2014 05:30,1569.430908
-28.27556535,01-08-2014 05:30,1544.715435
7.767686721,04-08-2014 05:30,1580.758687
43.55258456,05-08-2014 05:30,1616.543585
52.27066477,06-08-2014 05:30,1625.261665
35.58431629,07-08-2014 05:30,1608.575316
4.708727148,08-08-2014 05:30,1577.699727
8.918879324,11-08-2014 05:30,1581.909879
33.534471,12-08-2014 05:30,1606.525471
-23.23779376,13-08-2014 05:30,1549.753206
-7.126421123,14-08-2014 05:30,1565.864579
36.60582567,18-08-2014 05:30,1609.596826
68.82884135,19-08-2014 05:30,1641.819841
89.2823969,20-08-2014 05:30,1662.273397
102.6150907,21-08-2014 05:30,1675.606091
112.3963027,22-08-2014 05:30,1685.387303
118.5600791,25-08-2014 05:30,1691.551079
132.1304864,26-08-2014 05:30,1705.121486
133.6716236,27-08-2014 05:30,1706.662624
154.5754645,28-08-2014 05:30,1727.566464
209.6235768,01-09-2014 05:30,1782.614577
246.9290348,02-09-2014 05:30,1819.920035
273.8325612,03-09-2014 05:30,1846.823561
295.0117392,04-09-2014 05:30,1868.002739
330.4844506,05-09-2014 05:30,1903.475451
405.6874008,08-09-2014 05:30,1978.678401
411.9894352,09-09-2014 05:30,1984.980435
393.2042277,10-09-2014 05:30,1966.195228
435.2004075,11-09-2014 05:30,2008.191407
457.0641387,12-09-2014 05:30,2030.055139
474.4851317,15-09-2014 05:30,2047.476132
379.8693394,16-09-2014 05:30,1952.860339
395.1295935,17-09-2014 05:30,1968.120594
470.6670144,18-09-2014 05:30,2043.658014
523.0730041,19-09-2014 05:30,2096.064004
513.2581819,22-09-2014 05:30,2086.249182
475.5138635,23-09-2014 05:30,2048.504864
416.5693556,24-09-2014 05:30,1989.560356
367.7558934,25-09-2014 05:30,1940.746893
382.9541855,26-09-2014 05:30,1955.945186
435.1688087,29-09-2014 05:30,2008.159809
478.0493183,30-09-2014 05:30,2051.040318
472.4148121,01-10-2014 05:30,2045.405812
438.2359948,07-10-2014 05:30,2011.226995
421.2390566,08-10-2014 05:30,1994.230057
457.0401788,09-10-2014 05:30,2030.031179
453.0008679,10-10-2014 05:30,2025.991868
476.035545,13-10-2014 05:30,2049.026545
477.0332603,14-10-2014 05:30,2050.02426
396.8005357,16-10-2014 05:30,1969.791536
414.7606405,17-10-2014 05:30,1987.751641
430.9032551,20-10-2014 05:30,2003.894255
447.1318812,21-10-2014 05:30,2020.122881
482.5612765,22-10-2014 05:30,2055.552277
509.7381267,23-10-2014 05:30,2082.729127
497.291145,27-10-2014 05:30,2070.282145
522.0798983,28-10-2014 05:30,2095.070898
558.5909476,29-10-2014 05:30,2131.581948
565.0907358,30-10-2014 05:30,2138.081736
586.6856003,31-10-2014 05:30,2159.6766
612.2653239,03-11-2014 05:30,2185.256324
615.4064056,05-11-2014 05:30,2188.397406
616.441118,07-11-2014 05:30,2189.432118
595.0429936,10-11-2014 05:30,2168.033994
617.0038353,11-11-2014 05:30,2189.994835
686.0131534,12-11-2014 05:30,2259.004153
665.7059112,13-11-2014 05:30,2238.696911
632.1912149,14-11-2014 05:30,2205.182215
636.4513644,17-11-2014 05:30,2209.442364
630.6690795,18-11-2014 05:30,2203.660079
591.8426378,19-11-2014 05:30,2164.833638
567.1107266,20-11-2014 05:30,2140.101727
542.4520984,21-11-2014 05:30,2115.443098
529.857776,24-11-2014 05:30,2102.848776
493.3494536,25-11-2014 05:30,2066.340454
520.9045733,26-11-2014 05:30,2093.895573
539.500358,27-11-2014 05:30,2112.491358
548.0699132,28-11-2014 05:30,2121.060913
516.7135154,01-12-2014 05:30,2089.704515
507.2647942,02-12-2014 05:30,2080.255794
540.880899,03-12-2014 05:30,2113.871899
556.5840961,04-12-2014 05:30,2129.575096
555.2753528,05-12-2014 05:30,2128.266353
519.5182779,08-12-2014 05:30,2092.509278
488.0144351,09-12-2014 05:30,2061.005435
526.8923927,10-12-2014 05:30,2099.883393
513.9937901,11-12-2014 05:30,2086.98479
504.8472732,12-12-2014 05:30,2077.838273
494.8349939,15-12-2014 05:30,2067.825994
414.7060644,16-12-2014 05:30,1987.697064
368.4607133,17-12-2014 05:30,1941.451713
455.7231161,18-12-2014 05:30,2028.714116
478.8217751,19-12-2014 05:30,2051.812775
475.8993795,22-12-2014 05:30,2048.890379
459.3749738,23-12-2014 05:30,2032.365974
461.1077002,24-12-2014 05:30,2034.0987
475.6793672,26-12-2014 05:30,2048.670367
503.2640725,29-12-2014 05:30,2076.255072
0,01-01-2015 05:30,2076.255
51.21330903,02-01-2015 05:30,2127.468309
61.86523899,05-01-2015 05:30,2138.120239
5.079463047,06-01-2015 05:30,2081.334463
15.09113149,07-01-2015 05:30,2091.346131
84.43636501,08-01-2015 05:30,2160.691365
76.37426061,09-01-2015 05:30,2152.629261
75.67627537,12-01-2015 05:30,2151.931275
75.87457989,13-01-2015 05:30,2152.12958
51.24872211,14-01-2015 05:30,2127.503722
76.37094889,15-01-2015 05:30,2152.625949
75.12340451,16-01-2015 05:30,2151.378405
114.4709135,19-01-2015 05:30,2190.725913
136.0606731,20-01-2015 05:30,2212.315673
144.4239225,21-01-2015 05:30,2220.678923
166.2831265,22-01-2015 05:30,2242.538127
151.2669476,23-01-2015 05:30,2227.521948
170.3724534,27-01-2015 05:30,2246.627453
177.7760127,28-01-2015 05:30,2254.031013
202.7029827,29-01-2015 05:30,2278.957983
207.2110608,30-01-2015 05:30,2283.466061
250.2705856,02-02-2015 05:30,2326.525586
221.8863793,03-02-2015 05:30,2298.141379
210.493586,04-02-2015 05:30,2286.748586
194.9740052,05-02-2015 05:30,2271.229005
113.8768391,06-02-2015 05:30,2190.131839
88.26742097,09-02-2015 05:30,2164.522421
100.9850207,10-02-2015 05:30,2177.240021
138.4932228,11-02-2015 05:30,2214.748223
171.7780626,12-02-2015 05:30,2248.033063
193.1815511,13-02-2015 05:30,2269.436551
203.7886564,16-02-2015 05:30,2280.043656
208.1208713,18-02-2015 05:30,2284.375871
192.9038594,19-02-2015 05:30,2269.158859
182.5241734,20-02-2015 05:30,2258.779173
169.135557,23-02-2015 05:30,2245.390557
162.8129288,24-02-2015 05:30,2239.067929
159.5424025,25-02-2015 05:30,2235.797402
136.4780485,26-02-2015 05:30,2212.733049
169.3613788,27-02-2015 05:30,2245.616379
173.2805754,28-02-2015 05:30,2249.535575
233.2862867,02-03-2015 05:30,2309.541287
293.6856255,03-03-2015 05:30,2369.940626
273.8154747,04-03-2015 05:30,2350.070475
284.0738074,05-03-2015 05:30,2360.328807
274.0416659,09-03-2015 05:30,2350.296666
305.3685659,10-03-2015 05:30,2381.623566
310.3007176,11-03-2015 05:30,2386.555718
333.2073997,12-03-2015 05:30,2409.4624
310.8082853,13-03-2015 05:30,2387.063285
304.9798834,16-03-2015 05:30,2381.234883
327.1690804,17-03-2015 05:30,2403.42408
350.3333334,18-03-2015 05:30,2426.588333
320.8718102,19-03-2015 05:30,2397.12681
253.7043013,20-03-2015 05:30,2329.959301
239.0623219,23-03-2015 05:30,2315.317322
234.1973763,24-03-2015 05:30,2310.452376
229.8369544,25-03-2015 05:30,2306.091954
204.047531,26-03-2015 05:30,2280.302531
193.1393638,27-03-2015 05:30,2269.394364
284.3976267,30-03-2015 05:30,2360.652627
298.3255155,31-03-2015 05:30,2374.580516
376.0560232,01-04-2015 05:30,2452.311023
408.4140492,06-04-2015 05:30,2484.669049
471.1847096,07-04-2015 05:30,2547.43971
544.4803967,08-04-2015 05:30,2620.735397
543.7676069,09-04-2015 05:30,2620.022607
570.3660491,10-04-2015 05:30,2646.621049
586.8787611,13-04-2015 05:30,2663.133761
578.1590287,15-04-2015 05:30,2654.414029
528.6152581,16-04-2015 05:30,2604.870258
484.485519,17-04-2015 05:30,2560.740519
437.6894694,20-04-2015 05:30,2513.944469
454.8993538,21-04-2015 05:30,2531.154354
429.7475619,22-04-2015 05:30,2506.002562
443.7994902,23-04-2015 05:30,2520.05449
332.5861299,24-04-2015 05:30,2408.84113
231.8172138,27-04-2015 05:30,2308.072214
297.340118,28-04-2015 05:30,2373.595118
332.4578729,29-04-2015 05:30,2408.712873
339.554321,30-04-2015 05:30,2415.809321
412.6501766,04-05-2015 05:30,2488.905177
390.153947,05-05-2015 05:30,2466.408947
286.4725366,06-05-2015 05:30,2362.727537
222.1781107,07-05-2015 05:30,2298.433111
288.405045,08-05-2015 05:30,2364.660045
328.3031706,11-05-2015 05:30,2404.558171
272.1166298,12-05-2015 05:30,2348.37163
315.9163708,13-05-2015 05:30,2392.171371
351.4224904,14-05-2015 05:30,2427.67749
375.3634804,15-05-2015 05:30,2451.61848
431.0699228,18-05-2015 05:30,2507.324923
446.8060184,19-05-2015 05:30,2523.061018
459.3176788,20-05-2015 05:30,2535.572679
435.0234792,21-05-2015 05:30,2511.278479
458.6012689,22-05-2015 05:30,2534.856269
458.4914029,25-05-2015 05:30,2534.746403
463.078888,26-05-2015 05:30,2539.333888
458.7377396,27-05-2015 05:30,2534.99274
467.4260787,28-05-2015 05:30,2543.681079
500.5679865,29-05-2015 05:30,2576.822987
492.7701269,01-06-2015 05:30,2569.025127
416.6726803,02-06-2015 05:30,2492.92768
356.1039439,03-06-2015 05:30,2432.358944
355.0855612,04-06-2015 05:30,2431.340561
384.3351664,05-06-2015 05:30,2460.590166
330.3651802,08-06-2015 05:30,2406.62018
303.3741739,09-06-2015 05:30,2379.629174
350.0068162,10-06-2015 05:30,2426.261816
286.4704071,11-06-2015 05:30,2362.725407
270.7250508,12-06-2015 05:30,2346.980051
279.7297407,15-06-2015 05:30,2355.984741
322.4168729,16-06-2015 05:30,2398.671873
347.9726228,17-06-2015 05:30,2424.227623
382.2943491,18-06-2015 05:30,2458.549349
417.1299635,19-06-2015 05:30,2493.384964
456.732303,22-06-2015 05:30,2532.987303
449.0355043,23-06-2015 05:30,2525.290504
433.7354661,24-06-2015 05:30,2509.990466
448.3102716,25-06-2015 05:30,2524.565272
463.5153277,26-06-2015 05:30,2539.770328
429.3452961,29-06-2015 05:30,2505.600296
0,30-06-2015 05:30,2505.6
32.92883176,01-07-2015 05:30,2538.528832
36.60571654,02-07-2015 05:30,2542.205717
56.80066275,03-07-2015 05:30,2562.400663
101.7650468,06-07-2015 05:30,2607.365047
103.5267869,07-07-2015 05:30,2609.126787
67.12708157,08-07-2015 05:30,2572.727082
65.68521421,09-07-2015 05:30,2571.285214
69.53135727,10-07-2015 05:30,2575.131357
124.3189276,13-07-2015 05:30,2629.918928
144.5906924,14-07-2015 05:30,2650.190692
151.6651309,15-07-2015 05:30,2657.265131
164.8040327,16-07-2015 05:30,2670.404033
172.2061674,17-07-2015 05:30,2677.806167
205.395715,20-07-2015 05:30,2710.995715
168.8012679,21-07-2015 05:30,2674.401268
205.7276646,22-07-2015 05:30,2711.327665
215.1667002,23-07-2015 05:30,2720.7667
217.7994916,24-07-2015 05:30,2723.399492
195.9888991,27-07-2015 05:30,2701.588899
215.3810889,28-07-2015 05:30,2720.981089
246.8493172,29-07-2015 05:30,2752.449317
296.0366276,30-07-2015 05:30,2801.636628
296.3609492,31-07-2015 05:30,2801.960949
308.3529253,03-08-2015 05:30,2813.952925
316.6880196,04-08-2015 05:30,2822.28802
351.9823796,05-08-2015 05:30,2857.58238
317.5064394,06-08-2015 05:30,2823.106439
339.1669634,07-08-2015 05:30,2844.766963
341.497103,10-08-2015 05:30,2847.097103
311.2361306,11-08-2015 05:30,2816.836131
230.9728743,12-08-2015 05:30,2736.572874
215.448357,13-08-2015 05:30,2721.048357
268.8511165,14-08-2015 05:30,2774.451116
280.4630896,17-08-2015 05:30,2786.06309
317.5808417,18-08-2015 05:30,2823.180842
359.3207862,19-08-2015 05:30,2864.920786
306.6461709,20-08-2015 05:30,2812.246171
296.2929948,21-08-2015 05:30,2801.892995
25.29827613,24-08-2015 05:30,2530.898276
45.38979241,25-08-2015 05:30,2550.989792
38.78798548,26-08-2015 05:30,2544.387985
123.8221753,27-08-2015 05:30,2629.422175
154.1895501,28-08-2015 05:30,2659.78955
153.3395998,31-08-2015 05:30,2658.9396
86.02557452,01-09-2015 05:30,2591.625575
94.9090512,02-09-2015 05:30,2600.509051
141.6133138,03-09-2015 05:30,2647.213314
78.68673922,04-09-2015 05:30,2584.286739
24.60482595,07-09-2015 05:30,2530.204826
30.80744775,08-09-2015 05:30,2536.407448
71.51205425,09-09-2015 05:30,2577.112054
74.00655157,10-09-2015 05:30,2579.606552
129.6099699,11-09-2015 05:30,2635.20997
137.4298234,14-09-2015 05:30,2643.029823
129.8108707,15-09-2015 05:30,2635.410871
135.2336891,16-09-2015 05:30,2640.833689
165.1981389,18-09-2015 05:30,2670.798139
175.7535685,21-09-2015 05:30,2681.353568
137.2872346,22-09-2015 05:30,2642.887235
150.365556,23-09-2015 05:30,2655.965556
169.7003147,24-09-2015 05:30,2675.300315
160.6149462,28-09-2015 05:30,2666.214946
155.3336105,29-09-2015 05:30,2660.93361
194.8898074,30-09-2015 05:30,2700.489807
203.7695596,01-10-2015 05:30,2709.36956
267.0310005,05-10-2015 05:30,2772.631
272.4398012,06-10-2015 05:30,2778.039801
267.4152146,07-10-2015 05:30,2773.015215
240.7610898,08-10-2015 05:30,2746.36109
238.3264524,09-10-2015 05:30,2743.926452
237.7623825,12-10-2015 05:30,2743.362383
228.8284028,13-10-2015 05:30,2734.428403
253.6662008,14-10-2015 05:30,2759.266201
240.5891214,15-10-2015 05:30,2746.189121
231.2995965,16-10-2015 05:30,2736.899597
253.2593355,19-10-2015 05:30,2758.859335
259.1336087,20-10-2015 05:30,2764.733609
276.185442,21-10-2015 05:30,2781.785442
277.5914094,23-10-2015 05:30,2783.191409
269.8705623,26-10-2015 05:30,2775.470562
261.6728805,27-10-2015 05:30,2767.27288
275.0827277,28-10-2015 05:30,2780.682728
251.6044103,29-10-2015 05:30,2757.20441
227.6644344,30-10-2015 05:30,2733.264434
217.4218601,02-11-2015 05:30,2723.02186
234.8339658,03-11-2015 05:30,2740.433966
231.6317272,04-11-2015 05:30,2737.231727
204.6439431,05-11-2015 05:30,2710.243943
205.2990881,06-11-2015 05:30,2710.899088
221.8849981,09-11-2015 05:30,2727.484998
200.3439511,10-11-2015 05:30,2705.943951
222.217185,11-11-2015 05:30,2727.817185
191.9189608,13-11-2015 05:30,2697.518961
212.1256255,16-11-2015 05:30,2717.725626
229.8036685,17-11-2015 05:30,2735.403669
210.6150026,18-11-2015 05:30,2716.215003
230.2957294,19-11-2015 05:30,2735.895729
260.3866672,20-11-2015 05:30,2765.986667
291.4371179,23-11-2015 05:30,2797.037118
309.9877969,24-11-2015 05:30,2815.587797
315.9522103,26-11-2015 05:30,2821.55221
320.0477492,27-11-2015 05:30,2825.647749
335.9425755,30-11-2015 05:30,2841.542575
339.3767435,01-12-2015 05:30,2844.976744
332.0286178,02-12-2015 05:30,2837.628618
322.5636643,03-12-2015 05:30,2828.163664
314.7185928,04-12-2015 05:30,2820.318593
306.5095892,07-12-2015 05:30,2812.109589
268.9609476,08-12-2015 05:30,2774.560948
204.7262282,09-12-2015 05:30,2710.326228
227.637437,10-12-2015 05:30,2733.237437
204.8724044,11-12-2015 05:30,2710.472404
201.0349092,14-12-2015 05:30,2706.634909
220.9148961,15-12-2015 05:30,2726.514896
231.0342805,16-12-2015 05:30,2736.634281
297.0473132,17-12-2015 05:30,2802.647313
308.3847743,18-12-2015 05:30,2813.984774
309.962654,21-12-2015 05:30,2815.562654
300.0080301,22-12-2015 05:30,2805.60803
300.7423894,23-12-2015 05:30,2806.342389
296.5697178,24-12-2015 05:30,2802.169718
332.1790586,28-12-2015 05:30,2837.779059
347.0384696,29-12-2015 05:30,2852.63847
0,01-01-2016 05:30,2852.638
-34.31393777,04-01-2016 05:30,2818.324062
-9.225326195,05-01-2016 05:30,2843.412674
-21.0514818,06-01-2016 05:30,2831.586518
-76.86875772,07-01-2016 05:30,2775.769242
-41.09024953,08-01-2016 05:30,2811.54775
-59.98260935,11-01-2016 05:30,2792.655391
-81.78228432,12-01-2016 05:30,2770.855716
-132.7078208,13-01-2016 05:30,2719.930179
-163.6481875,14-01-2016 05:30,2688.989812
-232.1731962,15-01-2016 05:30,2620.464804
-327.6165233,18-01-2016 05:30,2525.021477
-287.7206954,19-01-2016 05:30,2564.917305
-318.5359266,20-01-2016 05:30,2534.102073
-290.8312881,21-01-2016 05:30,2561.806712
-244.7609942,22-01-2016 05:30,2607.877006
-221.5899706,25-01-2016 05:30,2631.048029
-209.005287,27-01-2016 05:30,2643.632713
-217.8132926,28-01-2016 05:30,2634.824707
-185.9468761,29-01-2016 05:30,2666.691124
-195.5144337,01-02-2016 05:30,2657.123566
-230.9554404,02-02-2016 05:30,2621.68256
-265.8738263,03-02-2016 05:30,2586.764174
-277.5087406,04-02-2016 05:30,2575.129259
-230.5921462,05-02-2016 05:30,2622.045854
-235.8840986,08-02-2016 05:30,2616.753901
-266.2523164,09-02-2016 05:30,2586.385684
-294.6379977,10-02-2016 05:30,2558.000002
-404.9698451,11-02-2016 05:30,2447.668155
-454.2469814,12-02-2016 05:30,2398.391019
-376.3721773,15-02-2016 05:30,2476.265823
-425.1437005,16-02-2016 05:30,2427.4943
-414.3569988,17-02-2016 05:30,2438.281001
-394.9485226,18-02-2016 05:30,2457.689477
-395.1496918,19-02-2016 05:30,2457.488308
-390.2464646,22-02-2016 05:30,2462.391535
-401.4102196,23-02-2016 05:30,2451.22778
-429.6896859,24-02-2016 05:30,2422.948314
-439.1230877,25-02-2016 05:30,2413.514912
-451.3442824,26-02-2016 05:30,2401.293718
-449.9340083,29-02-2016 05:30,2402.703992
-378.8777945,01-03-2016 05:30,2473.760205
-330.9642852,02-03-2016 05:30,2521.673715
-304.2811245,03-03-2016 05:30,2548.356876
-301.3290914,04-03-2016 05:30,2551.308909
-290.871397,08-03-2016 05:30,2561.766603
-284.4720895,09-03-2016 05:30,2568.16591
-271.2339005,10-03-2016 05:30,2581.404099
-262.1158525,11-03-2016 05:30,2590.522148
-238.3563237,14-03-2016 05:30,2614.281676
-243.5458157,15-03-2016 05:30,2609.092184
-257.9377133,16-03-2016 05:30,2594.700287
-271.2449912,17-03-2016 05:30,2581.393009
-269.1932495,18-03-2016 05:30,2583.44475
-251.1539738,21-03-2016 05:30,2601.484026
-257.3124513,22-03-2016 05:30,2595.325549
-226.8850003,23-03-2016 05:30,2625.753
-249.485056,28-03-2016 05:30,2603.152944
-226.6415198,29-03-2016 05:30,2625.99648
-197.7917661,30-03-2016 05:30,2654.846234
-204.6246079,31-03-2016 05:30,2648.013392
-182.0323037,01-04-2016 05:30,2670.605696
-192.9236612,04-04-2016 05:30,2659.714339
-236.783891,05-04-2016 05:30,2615.854109
-231.5961199,06-04-2016 05:30,2621.04188
-228.3491985,07-04-2016 05:30,2624.288802
-214.9165072,08-04-2016 05:30,2637.721493
-211.4357989,11-04-2016 05:30,2641.202201
-184.089463,12-04-2016 05:30,2668.548537
-160.9633002,13-04-2016 05:30,2691.6747
-146.5467522,18-04-2016 05:30,2706.091248
-143.4610937,20-04-2016 05:30,2709.176906
-150.2255885,21-04-2016 05:30,2702.412412
-156.0982649,22-04-2016 05:30,2696.539735
-157.6521428,25-04-2016 05:30,2694.985857
-148.2811302,26-04-2016 05:30,2704.35687
-147.1609591,27-04-2016 05:30,2705.477041
-170.5598135,28-04-2016 05:30,2682.078186
-161.9851693,29-04-2016 05:30,2690.652831
-143.3499381,02-05-2016 05:30,2709.288062
-146.4773139,03-05-2016 05:30,2706.160686
-163.1364636,04-05-2016 05:30,2689.501536
-162.1416967,05-05-2016 05:30,2690.496303
-170.9371509,06-05-2016 05:30,2681.700849
