date,close,date_fm
20-11-2015,7856.549805,2015-11-20
23-11-2015,7849.25,2015-11-23
24-11-2015,7831.600098,2015-11-24
26-11-2015,7883.799805,2015-11-26
27-11-2015,7942.700195,2015-11-27
30-11-2015,7935.25,2015-11-30
01-12-2015,7954.899902,2015-12-01
02-12-2015,7931.350098,2015-12-02
03-12-2015,7864.149902,2015-12-03
04-12-2015,7781.899902,2015-12-04
07-12-2015,7765.399902,2015-12-07
08-12-2015,7701.700195,2015-12-08
09-12-2015,7612.5,2015-12-09
10-12-2015,7683.299805,2015-12-10
11-12-2015,7610.450195,2015-12-11
14-12-2015,7650.049805,2015-12-14
15-12-2015,7700.899902,2015-12-15
16-12-2015,7750.899902,2015-12-16
17-12-2015,7844.350098,2015-12-17
18-12-2015,7761.950195,2015-12-18
21-12-2015,7834.450195,2015-12-21
22-12-2015,7786.100098,2015-12-22
23-12-2015,7865.950195,2015-12-23
24-12-2015,7861.049805,2015-12-24
28-12-2015,7925.149902,2015-12-28
29-12-2015,7928.950195,2015-12-29
30-12-2015,7896.25,2015-12-30
01-Jan-16,7963.2,2016-01-01
04-Jan-16,7791.3,2016-01-04
05-Jan-16,7784.65,2016-01-05
06-Jan-16,7741.0,2016-01-06
07-Jan-16,7568.3,2016-01-07
08-Jan-16,7601.35,2016-01-08
11-Jan-16,7563.85,2016-01-11
12-Jan-16,7510.3,2016-01-12
13-Jan-16,7562.4,2016-01-13
14-Jan-16,7536.8,2016-01-14
15-Jan-16,7437.8,2016-01-15
18-Jan-16,7351.0,2016-01-18
19-Jan-16,7435.1,2016-01-19
20-Jan-16,7309.3,2016-01-20
21-Jan-16,7276.8,2016-01-21
22-Jan-16,7422.45,2016-01-22
25-Jan-16,7436.15,2016-01-25
27-Jan-16,7437.75,2016-01-27
28-Jan-16,7424.65,2016-01-28
29-Jan-16,7563.55,2016-01-29
01-Feb-16,7555.95,2016-02-01
02-Feb-16,7455.55,2016-02-02
03-Feb-16,7361.8,2016-02-03
04-Feb-16,7404.0,2016-02-04
05-Feb-16,7489.1,2016-02-05
08-Feb-16,7387.25,2016-02-08
09-Feb-16,7298.2,2016-02-09
10-Feb-16,7215.7,2016-02-10
11-Feb-16,6976.35,2016-02-11
12-Feb-16,6980.95,2016-02-12
15-Feb-16,7162.95,2016-02-15
16-Feb-16,7048.25,2016-02-16
17-Feb-16,7108.45,2016-02-17
18-Feb-16,7191.75,2016-02-18
19-Feb-16,7210.75,2016-02-19
22-Feb-16,7234.55,2016-02-22
23-Feb-16,7109.55,2016-02-23
24-Feb-16,7018.7,2016-02-24
25-Feb-16,6970.6,2016-02-25
26-Feb-16,7029.75,2016-02-26
29-Feb-16,6987.05,2016-02-29
01-Mar-16,7222.3,2016-03-01
02-Mar-16,7368.85,2016-03-02
03-Mar-16,7475.6,2016-03-03
04-Mar-16,7485.35,2016-03-04
08-Mar-16,7485.3,2016-03-08
09-Mar-16,7531.8,2016-03-09
10-Mar-16,7486.15,2016-03-10
11-Mar-16,7510.2,2016-03-11
14-Mar-16,7538.75,2016-03-14
15-Mar-16,7460.6,2016-03-15
16-Mar-16,7498.75,2016-03-16
17-Mar-16,7512.55,2016-03-17
18-Mar-16,7604.35,2016-03-18
21-Mar-16,7704.25,2016-03-21
22-Mar-16,7714.9,2016-03-22
23-Mar-16,7716.5,2016-03-23
28-Mar-16,7615.1,2016-03-28
29-Mar-16,7597.0,2016-03-29
30-Mar-16,7735.2,2016-03-30
31-Mar-16,7738.4,2016-03-31
01-Apr-16,7713.05,2016-04-01
04-Apr-16,7758.8,2016-04-04
05-Apr-16,7603.2,2016-04-05
06-Apr-16,7614.35,2016-04-06
07-Apr-16,7546.45,2016-04-07
08-Apr-16,7555.2,2016-04-08
11-Apr-16,7671.4,2016-04-11
12-Apr-16,7708.95,2016-04-12
13-Apr-16,7850.45,2016-04-13
18-Apr-16,7914.7,2016-04-18
20-Apr-16,7914.75,2016-04-20
21-Apr-16,7912.05,2016-04-21
22-Apr-16,7899.3,2016-04-22
25-Apr-16,7855.05,2016-04-25
26-Apr-16,7962.65,2016-04-26
27-Apr-16,7979.9,2016-04-27
28-Apr-16,7847.25,2016-04-28
29-Apr-16,7849.8,2016-04-29
02-May-16,7805.9,2016-05-02
03-May-16,7747.0,2016-05-03
04-May-16,7706.55,2016-05-04
05-May-16,7735.5,2016-05-05
06-May-16,7733.45,2016-05-06
09-May-16,7866.05,2016-05-09
10-May-16,7887.8,2016-05-10
11-May-16,7848.85,2016-05-11
12-May-16,7900.4,2016-05-12
13-May-16,7814.9,2016-05-13
16-May-16,7860.75,2016-05-16
17-May-16,7890.75,2016-05-17
18-May-16,7870.15,2016-05-18
19-May-16,7783.4,2016-05-19
20-May-16,7749.7,2016-05-20
23-May-16,7731.05,2016-05-23
24-May-16,7748.85,2016-05-24
25-May-16,7934.9,2016-05-25
26-May-16,8069.65,2016-05-26
27-May-16,8156.65,2016-05-27
30-May-16,8178.5,2016-05-30
31-May-16,8160.1,2016-05-31
01-Jun-16,8179.95,2016-06-01
02-Jun-16,8218.95,2016-06-02
03-Jun-16,8220.8,2016-06-03
06-Jun-16,8201.05,2016-06-06
07-Jun-16,8266.45,2016-06-07
08-Jun-16,8273.05,2016-06-08
09-Jun-16,8203.6,2016-06-09
10-Jun-16,8170.05,2016-06-10
13-Jun-16,8110.6,2016-06-13
14-Jun-16,8108.85,2016-06-14
15-Jun-16,8206.6,2016-06-15
16-Jun-16,8140.75,2016-06-16
17-Jun-16,8170.2,2016-06-17
20-Jun-16,8238.5,2016-06-20
21-Jun-16,8219.9,2016-06-21
22-Jun-16,8203.7,2016-06-22
23-Jun-16,8270.45,2016-06-23
24-Jun-16,8088.6,2016-06-24
27-Jun-16,8094.7,2016-06-27
28-Jun-16,8127.85,2016-06-28
29-Jun-16,8204.0,2016-06-29
30-Jun-16,8287.75,2016-06-30
01-Jul-16,8328.35,2016-07-01
04-Jul-16,8370.7,2016-07-04
05-Jul-16,8335.95,2016-07-05
07-Jul-16,8337.9,2016-07-07
08-Jul-16,8323.2,2016-07-08
11-Jul-16,8467.9,2016-07-11
12-Jul-16,8521.05,2016-07-12
13-Jul-16,8519.5,2016-07-13
14-Jul-16,8565.0,2016-07-14
15-Jul-16,8541.4,2016-07-15
18-Jul-16,8508.7,2016-07-18
19-Jul-16,8528.55,2016-07-19
20-Jul-16,8565.85,2016-07-20
21-Jul-16,8510.1,2016-07-21
22-Jul-16,8541.2,2016-07-22
25-Jul-16,8635.65,2016-07-25
26-Jul-16,8590.65,2016-07-26
27-Jul-16,8615.8,2016-07-27
28-Jul-16,8666.3,2016-07-28
29-Jul-16,8638.5,2016-07-29
01-Aug-16,8636.55,2016-08-01
02-Aug-16,8622.9,2016-08-02
03-Aug-16,8544.85,2016-08-03
04-Aug-16,8551.1,2016-08-04
05-Aug-16,8683.15,2016-08-05
08-Aug-16,8711.35,2016-08-08
09-Aug-16,8678.25,2016-08-09
10-Aug-16,8575.3,2016-08-10
11-Aug-16,8592.15,2016-08-11
12-Aug-16,8672.15,2016-08-12
16-Aug-16,8642.55,2016-08-16
17-Aug-16,8624.05,2016-08-17
18-Aug-16,8673.25,2016-08-18
19-Aug-16,8666.9,2016-08-19
22-Aug-16,8629.15,2016-08-22
23-Aug-16,8632.6,2016-08-23
24-Aug-16,8650.3,2016-08-24
25-Aug-16,8592.2,2016-08-25
26-Aug-16,8572.55,2016-08-26
29-Aug-16,8607.45,2016-08-29
30-Aug-16,8744.35,2016-08-30
31-Aug-16,8786.2,2016-08-31
01-Sep-16,8774.65,2016-09-01
02-Sep-16,8809.65,2016-09-02
06-Sep-16,8943.0,2016-09-06
07-Sep-16,8917.95,2016-09-07
08-Sep-16,8952.5,2016-09-08
09-Sep-16,8866.7,2016-09-09
12-Sep-16,8715.6,2016-09-12
14-Sep-16,8726.6,2016-09-14
15-Sep-16,8742.55,2016-09-15
16-Sep-16,8779.85,2016-09-16
19-Sep-16,8808.4,2016-09-19
20-Sep-16,8775.9,2016-09-20
21-Sep-16,8777.15,2016-09-21
22-Sep-16,8867.45,2016-09-22
23-Sep-16,8831.55,2016-09-23
26-Sep-16,8723.05,2016-09-26
27-Sep-16,8706.4,2016-09-27
28-Sep-16,8745.15,2016-09-28
29-Sep-16,8591.25,2016-09-29
30-Sep-16,8611.15,2016-09-30
03-Oct-16,8738.1,2016-10-03
04-Oct-16,8769.15,2016-10-04
05-Oct-16,8743.95,2016-10-05
06-Oct-16,8709.55,2016-10-06
07-Oct-16,8697.6,2016-10-07
10-Oct-16,8708.8,2016-10-10
13-Oct-16,8573.35,2016-10-13
14-Oct-16,8583.4,2016-10-14
17-Oct-16,8520.4,2016-10-17
18-Oct-16,8677.9,2016-10-18
19-Oct-16,8659.1,2016-10-19
20-Oct-16,8699.4,2016-10-20
21-Oct-16,8693.05,2016-10-21
24-Oct-16,8708.95,2016-10-24
25-Oct-16,8691.3,2016-10-25
26-Oct-16,8615.25,2016-10-26
27-Oct-16,8615.25,2016-10-27
28-Oct-16,8638.0,2016-10-28
30-Oct-16,8625.7,2016-10-30
01-Nov-16,8626.25,2016-11-01
02-Nov-16,8514.0,2016-11-02
03-Nov-16,8484.95,2016-11-03
04-Nov-16,8433.75,2016-11-04
07-Nov-16,8497.05,2016-11-07
08-Nov-16,8543.55,2016-11-08
09-Nov-16,8432.0,2016-11-09
10-Nov-16,8525.75,2016-11-10
11-Nov-16,8296.3,2016-11-11
15-Nov-16,8108.45,2016-11-15
16-Nov-16,8111.6,2016-11-16
17-Nov-16,8079.95,2016-11-17
18-Nov-16,8074.1,2016-11-18
21-Nov-16,7929.1,2016-11-21
22-Nov-16,8002.3,2016-11-22
23-Nov-16,8033.3,2016-11-23
24-Nov-16,7965.5,2016-11-24
25-Nov-16,8114.3,2016-11-25
28-Nov-16,8126.9,2016-11-28
29-Nov-16,8142.15,2016-11-29
30-Nov-16,8224.5,2016-11-30
01-Dec-16,8192.9,2016-12-01
02-Dec-16,8086.8,2016-12-02
05-Dec-16,8128.75,2016-12-05
06-Dec-16,8143.15,2016-12-06
07-Dec-16,8102.05,2016-12-07
08-Dec-16,8246.85,2016-12-08
09-Dec-16,8261.75,2016-12-09
12-Dec-16,8170.8,2016-12-12
13-Dec-16,8221.8,2016-12-13
14-Dec-16,8182.45,2016-12-14
15-Dec-16,8153.6,2016-12-15
16-Dec-16,8139.45,2016-12-16
19-Dec-16,8104.35,2016-12-19
20-Dec-16,8082.4,2016-12-20
21-Dec-16,8061.3,2016-12-21
22-Dec-16,7979.1,2016-12-22
23-Dec-16,7985.75,2016-12-23
26-Dec-16,7908.25,2016-12-26
27-Dec-16,8032.85,2016-12-27
28-Dec-16,8034.85,2016-12-28
29-Dec-16,8103.6,2016-12-29
30-Dec-16,8185.8,2016-12-30
02-Jan-17,8179.5,2017-01-02
03-Jan-17,8192.25,2017-01-03
04-Jan-17,8190.5,2017-01-04
05-Jan-17,8273.8,2017-01-05
06-Jan-17,8243.8,2017-01-06
09-Jan-17,8236.05,2017-01-09
10-Jan-17,8288.6,2017-01-10
11-Jan-17,8380.65,2017-01-11
12-Jan-17,8407.2,2017-01-12
13-Jan-17,8400.35,2017-01-13
16-Jan-17,8412.8,2017-01-16
17-Jan-17,8398.0,2017-01-17
18-Jan-17,8417.0,2017-01-18
19-Jan-17,8435.1,2017-01-19
20-Jan-17,8349.35,2017-01-20
23-Jan-17,8391.5,2017-01-23
24-Jan-17,8475.8,2017-01-24
25-Jan-17,8602.75,2017-01-25
27-Jan-17,8641.25,2017-01-27
30-Jan-17,8632.75,2017-01-30
31-Jan-17,8561.3,2017-01-31
01-Feb-17,8716.4,2017-02-01
02-Feb-17,8734.25,2017-02-02
03-Feb-17,8740.95,2017-02-03
06-Feb-17,8801.05,2017-02-06
07-Feb-17,8768.3,2017-02-07
08-Feb-17,8769.05,2017-02-08
09-Feb-17,8778.4,2017-02-09
10-Feb-17,8793.55,2017-02-10
13-Feb-17,8805.05,2017-02-13
14-Feb-17,8792.3,2017-02-14
15-Feb-17,8724.7,2017-02-15
16-Feb-17,8778.0,2017-02-16
17-Feb-17,8821.7,2017-02-17
20-Feb-17,8879.2,2017-02-20
21-Feb-17,8907.85,2017-02-21
22-Feb-17,8926.9,2017-02-22
23-Feb-17,8939.5,2017-02-23
27-Feb-17,8896.7,2017-02-27
28-Feb-17,8879.6,2017-02-28
01-Mar-17,8945.8,2017-03-01
02-Mar-17,8899.75,2017-03-02
03-Mar-17,8897.55,2017-03-03
06-Mar-17,8963.45,2017-03-06
07-Mar-17,8946.9,2017-03-07
08-Mar-17,8924.3,2017-03-08
09-Mar-17,8927.0,2017-03-09
10-Mar-17,8934.55,2017-03-10
14-Mar-17,9087.0,2017-03-14
15-Mar-17,9084.8,2017-03-15
16-Mar-17,9153.7,2017-03-16
17-Mar-17,9160.05,2017-03-17
20-Mar-17,9126.85,2017-03-20
21-Mar-17,9121.5,2017-03-21
22-Mar-17,9030.45,2017-03-22
23-Mar-17,9086.3,2017-03-23
24-Mar-17,9108.0,2017-03-24
27-Mar-17,9045.2,2017-03-27
28-Mar-17,9100.8,2017-03-28
29-Mar-17,9143.8,2017-03-29
30-Mar-17,9173.75,2017-03-30
31-Mar-17,9173.75,2017-03-31
03-Apr-17,9237.85,2017-04-03
05-Apr-17,9265.15,2017-04-05
06-Apr-17,9261.95,2017-04-06
07-Apr-17,9198.3,2017-04-07
10-Apr-17,9181.45,2017-04-10
11-Apr-17,9237.0,2017-04-11
12-Apr-17,9203.45,2017-04-12
13-Apr-17,9150.8,2017-04-13
17-Apr-17,9139.3,2017-04-17
18-Apr-17,9105.15,2017-04-18
19-Apr-17,9103.5,2017-04-19
20-Apr-17,9136.4,2017-04-20
21-Apr-17,9119.4,2017-04-21
24-Apr-17,9217.95,2017-04-24
25-Apr-17,9306.6,2017-04-25
26-Apr-17,9351.85,2017-04-26
27-Apr-17,9342.15,2017-04-27
28-Apr-17,9304.05,2017-04-28
02-May-17,9313.8,2017-05-02
03-May-17,9311.95,2017-05-03
04-May-17,9359.9,2017-05-04
05-May-17,9285.3,2017-05-05
08-May-17,9314.05,2017-05-08
09-May-17,9316.85,2017-05-09
10-May-17,9407.3,2017-05-10
11-May-17,9422.4,2017-05-11
12-May-17,9400.9,2017-05-12
15-May-17,9445.4,2017-05-15
16-May-17,9512.25,2017-05-16
17-May-17,9525.75,2017-05-17
18-May-17,9429.45,2017-05-18
19-May-17,9427.9,2017-05-19
22-May-17,9438.25,2017-05-22
23-May-17,9386.15,2017-05-23
24-May-17,9360.55,2017-05-24
25-May-17,9509.75,2017-05-25
26-May-17,9595.1,2017-05-26
29-May-17,9604.9,2017-05-29
30-May-17,9624.55,2017-05-30
31-May-17,9621.25,2017-05-31
01-Jun-17,9616.1,2017-06-01
02-Jun-17,9653.5,2017-06-02
05-Jun-17,9675.1,2017-06-05
06-Jun-17,9637.15,2017-06-06
07-Jun-17,9663.9,2017-06-07
08-Jun-17,9647.25,2017-06-08
09-Jun-17,9668.25,2017-06-09
12-Jun-17,9616.4,2017-06-12
13-Jun-17,9606.9,2017-06-13
14-Jun-17,9618.15,2017-06-14
15-Jun-17,9578.05,2017-06-15
16-Jun-17,9588.05,2017-06-16
19-Jun-17,9657.55,2017-06-19
20-Jun-17,9653.5,2017-06-20
21-Jun-17,9633.6,2017-06-21
22-Jun-17,9630.0,2017-06-22
23-Jun-17,9574.95,2017-06-23
27-Jun-17,9511.4,2017-06-27
28-Jun-17,9491.25,2017-06-28
29-Jun-17,9504.1,2017-06-29
30-Jun-17,9520.9,2017-06-30
03-Jul-17,9615.0,2017-07-03
04-Jul-17,9613.3,2017-07-04
05-Jul-17,9637.6,2017-07-05
06-Jul-17,9674.55,2017-07-06
07-Jul-17,9665.8,2017-07-07
10-Jul-17,9771.05,2017-07-10
11-Jul-17,9786.05,2017-07-11
12-Jul-17,9816.1,2017-07-12
13-Jul-17,9891.7,2017-07-13
14-Jul-17,9886.35,2017-07-14
17-Jul-17,9915.95,2017-07-17
18-Jul-17,9827.15,2017-07-18
19-Jul-17,9899.6,2017-07-19
20-Jul-17,9873.3,2017-07-20
21-Jul-17,9915.25,2017-07-21
24-Jul-17,9966.4,2017-07-24
25-Jul-17,9964.55,2017-07-25
26-Jul-17,10020.65,2017-07-26
27-Jul-17,10020.55,2017-07-27
28-Jul-17,10014.5,2017-07-28
31-Jul-17,10077.1,2017-07-31
01-Aug-17,10114.65,2017-08-01
02-Aug-17,10081.5,2017-08-02
03-Aug-17,10013.65,2017-08-03
04-Aug-17,10066.4,2017-08-04
07-Aug-17,10057.4,2017-08-07
08-Aug-17,9978.55,2017-08-08
09-Aug-17,9908.05,2017-08-09
10-Aug-17,9820.25,2017-08-10
11-Aug-17,9710.8,2017-08-11
14-Aug-17,9794.15,2017-08-14
16-Aug-17,9897.3,2017-08-16
17-Aug-17,9904.15,2017-08-17
18-Aug-17,9837.4,2017-08-18
21-Aug-17,9754.35,2017-08-21
22-Aug-17,9765.55,2017-08-22
23-Aug-17,9852.5,2017-08-23
24-Aug-17,9857.05,2017-08-24
28-Aug-17,9912.8,2017-08-28
29-Aug-17,9796.05,2017-08-29
30-Aug-17,9884.4,2017-08-30
31-Aug-17,9917.9,2017-08-31
01-Sep-17,9974.4,2017-09-01
04-Sep-17,9912.85,2017-09-04
05-Sep-17,9952.2,2017-09-05
06-Sep-17,9916.2,2017-09-06
07-Sep-17,9929.9,2017-09-07
08-Sep-17,9934.8,2017-09-08
11-Sep-17,10006.05,2017-09-11
12-Sep-17,10093.05,2017-09-12
13-Sep-17,10079.3,2017-09-13
14-Sep-17,10086.6,2017-09-14
15-Sep-17,10085.4,2017-09-15
18-Sep-17,10153.1,2017-09-18
19-Sep-17,10147.55,2017-09-19
20-Sep-17,10141.15,2017-09-20
21-Sep-17,10121.9,2017-09-21
22-Sep-17,9964.4,2017-09-22
25-Sep-17,9872.6,2017-09-25
26-Sep-17,9871.5,2017-09-26
27-Sep-17,9735.75,2017-09-27
28-Sep-17,9768.95,2017-09-28
29-Sep-17,9788.6,2017-09-29
03-Oct-17,9859.5,2017-10-03
04-Oct-17,9914.9,2017-10-04
05-Oct-17,9888.7,2017-10-05
06-Oct-17,9979.7,2017-10-06
09-Oct-17,9988.75,2017-10-09
10-Oct-17,10016.95,2017-10-10
11-Oct-17,9984.8,2017-10-11
12-Oct-17,10096.4,2017-10-12
13-Oct-17,10167.45,2017-10-13
16-Oct-17,10230.85,2017-10-16
17-Oct-17,10234.45,2017-10-17
18-Oct-17,10210.85,2017-10-18
19-Oct-17,10146.55,2017-10-19
23-Oct-17,10184.85,2017-10-23
24-Oct-17,10207.7,2017-10-24
25-Oct-17,10295.35,2017-10-25
26-Oct-17,10343.8,2017-10-26
27-Oct-17,10323.05,2017-10-27
30-Oct-17,10363.65,2017-10-30
31-Oct-17,10335.3,2017-10-31
01-Nov-17,10440.5,2017-11-01
02-Nov-17,10423.8,2017-11-02
03-Nov-17,10452.5,2017-11-03
06-Nov-17,10451.8,2017-11-06
07-Nov-17,10350.15,2017-11-07
08-Nov-17,10303.15,2017-11-08
09-Nov-17,10308.95,2017-11-09
10-Nov-17,10321.75,2017-11-10
13-Nov-17,10224.95,2017-11-13
14-Nov-17,10186.6,2017-11-14
15-Nov-17,10118.05,2017-11-15
16-Nov-17,10214.75,2017-11-16
17-Nov-17,10283.6,2017-11-17
20-Nov-17,10298.75,2017-11-20
21-Nov-17,10326.9,2017-11-21
22-Nov-17,10342.3,2017-11-22
23-Nov-17,10348.75,2017-11-23
24-Nov-17,10389.7,2017-11-24
27-Nov-17,10399.55,2017-11-27
28-Nov-17,10370.25,2017-11-28
29-Nov-17,10361.3,2017-11-29
30-Nov-17,10226.55,2017-11-30
01-Dec-17,10121.8,2017-12-01
04-Dec-17,10127.75,2017-12-04
05-Dec-17,10118.25,2017-12-05
06-Dec-17,10044.1,2017-12-06
07-Dec-17,10166.7,2017-12-07
08-Dec-17,10265.65,2017-12-08
11-Dec-17,10322.25,2017-12-11
12-Dec-17,10240.15,2017-12-12
13-Dec-17,10192.95,2017-12-13
14-Dec-17,10252.1,2017-12-14
15-Dec-17,10333.25,2017-12-15
18-Dec-17,10388.75,2017-12-18
19-Dec-17,10463.2,2017-12-19
20-Dec-17,10444.2,2017-12-20
21-Dec-17,10440.3,2017-12-21
22-Dec-17,10493.0,2017-12-22
26-Dec-17,10531.5,2017-12-26
27-Dec-17,10490.75,2017-12-27
28-Dec-17,10477.9,2017-12-28
29-Dec-17,10530.7,2017-12-29
01-Jan-18,10435.55,2018-01-01
02-Jan-18,10442.2,2018-01-02
03-Jan-18,10443.2,2018-01-03
04-Jan-18,10504.8,2018-01-04
05-Jan-18,10558.85,2018-01-05
08-Jan-18,10623.6,2018-01-08
09-Jan-18,10637.0,2018-01-09
10-Jan-18,10632.2,2018-01-10
11-Jan-18,10651.2,2018-01-11
12-Jan-18,10681.25,2018-01-12
15-Jan-18,10741.55,2018-01-15
16-Jan-18,10700.45,2018-01-16
17-Jan-18,10788.55,2018-01-17
18-Jan-18,10817.0,2018-01-18
19-Jan-18,10894.7,2018-01-19
22-Jan-18,10966.2,2018-01-22
23-Jan-18,11083.7,2018-01-23
24-Jan-18,11086.0,2018-01-24
25-Jan-18,11069.65,2018-01-25
29-Jan-18,11130.4,2018-01-29
30-Jan-18,11049.65,2018-01-30
31-Jan-18,11027.7,2018-01-31
01-Feb-18,11016.9,2018-02-01
02-Feb-18,10760.6,2018-02-02
05-Feb-18,10666.55,2018-02-05
06-Feb-18,10498.25,2018-02-06
07-Feb-18,10476.7,2018-02-07
08-Feb-18,10576.85,2018-02-08
09-Feb-18,10454.95,2018-02-09
12-Feb-18,10539.75,2018-02-12
14-Feb-18,10500.9,2018-02-14
15-Feb-18,10545.5,2018-02-15
16-Feb-18,10452.3,2018-02-16
19-Feb-18,10378.4,2018-02-19
20-Feb-18,10360.4,2018-02-20
21-Feb-18,10397.45,2018-02-21
22-Feb-18,10382.7,2018-02-22
23-Feb-18,10491.05,2018-02-23
26-Feb-18,10582.6,2018-02-26
27-Feb-18,10554.3,2018-02-27
28-Feb-18,10492.85,2018-02-28
01-Mar-18,10458.35,2018-03-01
05-Mar-18,10358.85,2018-03-05
06-Mar-18,10249.25,2018-03-06
07-Mar-18,10154.2,2018-03-07
08-Mar-18,10242.65,2018-03-08
09-Mar-18,10226.85,2018-03-09
12-Mar-18,10421.4,2018-03-12
13-Mar-18,10426.85,2018-03-13
14-Mar-18,10410.9,2018-03-14
15-Mar-18,10360.15,2018-03-15
16-Mar-18,10195.15,2018-03-16
19-Mar-18,10094.25,2018-03-19
20-Mar-18,10124.35,2018-03-20
21-Mar-18,10155.25,2018-03-21
22-Mar-18,10114.75,2018-03-22
23-Mar-18,9998.05,2018-03-23
26-Mar-18,10130.65,2018-03-26
27-Mar-18,10184.15,2018-03-27
28-Mar-18,10113.7,2018-03-28
02-Apr-18,10211.8,2018-04-02
03-Apr-18,10245.0,2018-04-03
04-Apr-18,10128.4,2018-04-04
05-Apr-18,10325.15,2018-04-05
06-Apr-18,10331.6,2018-04-06
09-Apr-18,10379.35,2018-04-09
10-Apr-18,10402.25,2018-04-10
11-Apr-18,10417.15,2018-04-11
12-Apr-18,10458.65,2018-04-12
13-Apr-18,10480.6,2018-04-13
16-Apr-18,10528.35,2018-04-16
17-Apr-18,10548.7,2018-04-17
18-Apr-18,10526.2,2018-04-18
19-Apr-18,10565.3,2018-04-19
20-Apr-18,10564.05,2018-04-20
23-Apr-18,10584.7,2018-04-23
24-Apr-18,10614.35,2018-04-24
25-Apr-18,10570.55,2018-04-25
26-Apr-18,10617.8,2018-04-26
27-Apr-18,10692.3,2018-04-27
30-Apr-18,10739.35,2018-04-30
02-May-18,10718.05,2018-05-02
03-May-18,10679.65,2018-05-03
04-May-18,10618.25,2018-05-04
07-May-18,10715.5,2018-05-07
08-May-18,10717.8,2018-05-08
09-May-18,10741.7,2018-05-09
10-May-18,10716.55,2018-05-10
11-May-18,10806.5,2018-05-11
14-May-18,10806.6,2018-05-14
15-May-18,10801.85,2018-05-15
16-May-18,10741.1,2018-05-16
17-May-18,10682.7,2018-05-17
18-May-18,10596.4,2018-05-18
21-May-18,10516.7,2018-05-21
22-May-18,10536.7,2018-05-22
23-May-18,10430.35,2018-05-23
24-May-18,10513.85,2018-05-24
25-May-18,10605.15,2018-05-25
28-May-18,10688.65,2018-05-28
29-May-18,10633.3,2018-05-29
30-May-18,10614.35,2018-05-30
31-May-18,10736.15,2018-05-31
01-Jun-18,10696.2,2018-06-01
04-Jun-18,10628.5,2018-06-04
05-Jun-18,10593.15,2018-06-05
06-Jun-18,10684.65,2018-06-06
07-Jun-18,10768.35,2018-06-07
08-Jun-18,10767.65,2018-06-08
11-Jun-18,10786.95,2018-06-11
12-Jun-18,10842.85,2018-06-12
13-Jun-18,10856.7,2018-06-13
14-Jun-18,10808.05,2018-06-14
15-Jun-18,10817.7,2018-06-15
18-Jun-18,10799.85,2018-06-18
19-Jun-18,10710.45,2018-06-19
20-Jun-18,10772.05,2018-06-20
21-Jun-18,10741.1,2018-06-21
22-Jun-18,10821.85,2018-06-22
25-Jun-18,10762.45,2018-06-25
26-Jun-18,10769.15,2018-06-26
27-Jun-18,10671.4,2018-06-27
28-Jun-18,10589.1,2018-06-28
29-Jun-18,10714.3,2018-06-29
02-Jul-18,10657.3,2018-07-02
03-Jul-18,10699.9,2018-07-03
04-Jul-18,10769.9,2018-07-04
05-Jul-18,10749.75,2018-07-05
06-Jul-18,10772.65,2018-07-06
09-Jul-18,10852.9,2018-07-09
10-Jul-18,10947.25,2018-07-10
11-Jul-18,10948.3,2018-07-11
12-Jul-18,11023.2,2018-07-12
13-Jul-18,11018.9,2018-07-13
16-Jul-18,10936.85,2018-07-16
17-Jul-18,11008.05,2018-07-17
18-Jul-18,10980.45,2018-07-18
19-Jul-18,10957.1,2018-07-19
20-Jul-18,11010.2,2018-07-20
23-Jul-18,11084.75,2018-07-23
24-Jul-18,11134.3,2018-07-24
25-Jul-18,11132.0,2018-07-25
26-Jul-18,11167.3,2018-07-26
27-Jul-18,11278.35,2018-07-27
30-Jul-18,11319.55,2018-07-30
31-Jul-18,11356.5,2018-07-31
01-Aug-18,11346.2,2018-08-01
02-Aug-18,11244.7,2018-08-02
03-Aug-18,11360.8,2018-08-03
06-Aug-18,11387.1,2018-08-06
07-Aug-18,11389.45,2018-08-07
08-Aug-18,11450.0,2018-08-08
09-Aug-18,11470.7,2018-08-09
10-Aug-18,11429.5,2018-08-10
13-Aug-18,11355.75,2018-08-13
14-Aug-18,11435.1,2018-08-14
16-Aug-18,11385.05,2018-08-16
17-Aug-18,11470.75,2018-08-17
20-Aug-18,11551.75,2018-08-20
21-Aug-18,11570.9,2018-08-21
23-Aug-18,11582.75,2018-08-23
24-Aug-18,11557.1,2018-08-24
27-Aug-18,11691.95,2018-08-27
28-Aug-18,11738.5,2018-08-28
29-Aug-18,11691.9,2018-08-29
30-Aug-18,11676.8,2018-08-30
31-Aug-18,11680.5,2018-08-31
03-Sep-18,11582.35,2018-09-03
04-Sep-18,11520.3,2018-09-04
05-Sep-18,11476.95,2018-09-05
06-Sep-18,11536.9,2018-09-06
07-Sep-18,11589.1,2018-09-07
10-Sep-18,11438.1,2018-09-10
11-Sep-18,11287.5,2018-09-11
12-Sep-18,11369.9,2018-09-12
14-Sep-18,11515.2,2018-09-14
17-Sep-18,11377.75,2018-09-17
18-Sep-18,11278.9,2018-09-18
19-Sep-18,11234.35,2018-09-19
21-Sep-18,11143.1,2018-09-21
24-Sep-18,10967.4,2018-09-24
25-Sep-18,11067.45,2018-09-25
26-Sep-18,11053.8,2018-09-26
27-Sep-18,10977.55,2018-09-27
